query_id	stemmed	doc_id	terms	weight	query_or_doc
9	True	2951	step	4.1803350100776235	doc
9	True	2951	assist	4.9811128548299335	doc
9	True	2951	user	6.218621355856685	doc
9	True	2951	particip	5.507205950726713	doc
9	True	2951	vast	6.68586094706836	doc
9	True	2951	store	3.5395558150349937	doc
9	True	2951	analyt	4.48863636973214	doc
9	True	2951	statist	3.7414219679019185	doc
9	True	2951	perform	2.7442791393986687	doc
9	True	2951	evalu	3.009560275161283	doc
9	True	2951	tool	4.6709579265260945	doc
9	True	2951	employ	3.913272224828578	doc
9	True	2951	feasibl	4.894101477840304	doc
9	True	2951	capabl	3.7954891891721947	doc
9	True	2951	provid	3.015909502839942	doc
9	True	2951	inform	2.3617282908133803	doc
9	True	2951	wish	5.769570215194204	doc
9	True	2951	process	1.9945130648392155	doc
9	True	2951	applic	2.4553842105216783	doc
9	True	2951	node	4.434569148461864	doc
9	True	2951	clear	5.238941964132033	doc
9	True	2951	reveal	5.181783550292085	doc
9	True	2951	suffici	4.26549281841793	doc
9	True	2951	data	2.0535620936920154	doc
9	True	2951	obtain	3.116328250586989	doc
9	True	2951	divers	5.58724865840025	doc
9	True	2951	studi	3.2201250442686327	doc
9	True	2951	detail	3.4570347913469903	doc
9	True	2951	describ	3.1023420086122493	doc
9	True	2951	depend	3.9946178642825303	doc
9	True	2951	activ	3.9946178642825303	doc
9	True	2951	load	4.9366610922591	doc
9	True	2951	level	3.4181949580307265	doc
9	True	3111	merkl	24.21646592456475	doc
9	True	3111	,	0.6505264908080354	doc
9	True	3111	r.c	24.21646592456475	doc
9	True	3111	.	0.18182600862044873	doc
9	True	3111	secur	84.0772426774697	doc
9	True	3111	cryptographi	24.504980636531748	doc
9	True	3111	cryptolog	27.89417207808056	doc
9	True	3111	communic	35.94818493710043	doc
9	True	3111	wiretap	32.288621232753	doc
9	True	3111	comput	5.030449643713166	doc
9	True	3111	network	14.424988758134665	doc
9	True	3111	passiv	34.8677150976007	doc
9	True	3111	eavesdrop	32.288621232753	doc
9	True	3111	key	43.75591820562764	doc
9	True	3111	distribut	13.379069957903637	doc
9	True	3111	public	20.110531481859308	doc
9	True	3111	cryptosystem	27.89417207808056	doc
9	True	3111	insecur	22.137024382884913	doc
9	True	3111	channel	22.348994633601	doc
9	True	3111	accord	4.9811128548299335	doc
9	True	3111	tradit	5.36410510708604	doc
9	True	3111	concept	3.371674942395834	doc
9	True	3111	cryptograph	6.68586094706836	doc
9	True	3111	transmit	5.299566585948469	doc
9	True	3111	secret	6.462717395754149	doc
9	True	3111	mean	3.2046208577326674	doc
9	True	3111	encrypt	6.126245159132937	doc
9	True	3111	messag	4.9366610922591	doc
9	True	3111	paper	1.9808454261105517	doc
9	True	3111	show	3.6533147003916517	doc
9	True	3111	select	7.189636987420086	doc
9	True	3111	open	5.181783550292085	doc
9	True	3111	fashion	5.992713766508414	doc
9	True	3111	maintain	4.638168103703103	doc
9	True	3111	method	3.609909519293775	doc
9	True	3111	forc	5.36410510708604	doc
9	True	3111	enemi	8.07215530818825	doc
9	True	3111	expend	7.379008127628304	doc
9	True	3111	amount	4.1803350100776235	doc
9	True	3111	work	6.65444635965	doc
9	True	3111	increas	3.5612958016714	doc
9	True	3111	squar	3.728349886334566	doc
9	True	3111	requir	2.3851799518484302	doc
9	True	3111	logic	3.6062471895336663	doc
9	True	3111	kind	4.383275854074314	doc
9	True	3111	protect	4.48863636973214	doc
9	True	3111	eav	7.379008127628304	doc
9	True	3111	dropper	8.07215530818825	doc
9	True	3111	suggest	3.399326473726344	doc
9	True	3111	research	3.823660066138891	doc
9	True	3111	topic	5.238941964132033	doc
9	True	3111	high	3.58351893845611	doc
9	True	3111	reward	7.379008127628304	doc
9	True	3111	theoret	4.383275854074314	doc
9	True	3111	practic	3.617808011934742	doc
9	True	3111	sens	4.814058770166768	doc
9	True	3068	popek	22.137024382884913	doc
9	True	3068	,	0.31692316218853006	doc
9	True	3068	g.j..	24.21646592456475	doc
9	True	3068	farber	22.137024382884913	doc
9	True	3068	d.a	24.21646592456475	doc
9	True	3068	.	0.15909775754289263	doc
9	True	3068	oper	21.532614539151034	doc
9	True	3068	system	16.544851364539017	doc
9	True	3068	secur	51.38053719178704	doc
9	True	3068	protect	17.95454547892856	doc
9	True	3068	program	6.735608330107036	doc
9	True	3068	verif	37.91960638410437	doc
9	True	3068	model	14.36829138461212	doc
9	True	3068	data	8.214248374768061	doc
9	True	3068	appli	3.2681342634549932	doc
9	True	3068	kernel	6.280395838960195	doc
9	True	3068	architectur	4.77631844218392	doc
9	True	3068	form	3.137681375057558	doc
9	True	3068	promis	5.58724865840025	doc
9	True	3068	method	1.8049547596468876	doc
9	True	3068	provid	3.015909502839942	doc
9	True	3068	uncircumvent	8.07215530818825	doc
9	True	3068	share	3.823660066138891	doc
9	True	3068	comput	1.2576124109282916	doc
9	True	3068	precis	4.222007706478191	doc
9	True	3068	definit	3.572345637857985	doc
9	True	3068	develop	2.416163497368397	doc
9	True	3068	term	3.301470683722585	doc
9	True	3068	general	2.3291521203787675	doc
9	True	3068	suitabl	4.1803350100776235	doc
9	True	3068	basi	4.029104040353699	doc
9	True	3068	verifi	5.507205950726713	doc
9	True	3068	properti	3.5288605259182457	doc
9	True	3068	assur	6.462717395754149	doc
9	True	3068	reliabl	4.48863636973214	doc
9	True	3068	enforc	5.992713766508414	doc
9	True	3068	applic	2.4553842105216783	doc
9	True	3068	approach	3.1818061799664963	doc
9	True	3068	ucla	7.379008127628304	doc
9	True	3068	discuss	2.205687251254953	doc
9	True	2969	morgan	18.378735477398813	doc
9	True	2969	,	0.31692316218853006	doc
9	True	2969	h.	8.671115273688493	doc
9	True	2969	.	0.22728251077556091	doc
9	True	2969	levin	19.38815218726245	doc
9	True	2969	k.	11.386467567516585	doc
9	True	2969	comput	12.576124109282915	doc
9	True	2969	network	32.456224705802995	doc
9	True	2969	databas	37.367663412208756	doc
9	True	2969	distribut	13.379069957903637	doc
9	True	2969	optim	24.38619829873579	doc
9	True	2969	locat	33.28105842208083	doc
9	True	2969	program	8.082729996128442	doc
9	True	2969	data	8.214248374768061	doc
9	True	2969	procedur	5.21664700632528	doc
9	True	2969	alloc	3.3536564368931554	doc
9	True	2969	present	1.8299320427330847	doc
9	True	2969	algorithm	0.8769679880095411	doc
9	True	2969	take	4.1803350100776235	doc
9	True	2969	account	4.6709579265260945	doc
9	True	2969	depend	3.9946178642825303	doc
9	True	2969	occur	4.310955192494688	doc
9	True	2969	real	3.7546671946519394	doc
9	True	2969	heterogen	8.07215530818825	doc
9	True	2969	insight	5.87493073085203	doc
9	True	2969	convert	4.383275854074314	doc
9	True	2969	gain	5.127716329021809	doc
9	True	2969	model	5.747316553844848	doc
9	True	2969	search	3.189353385601879	doc
9	True	2969	problem	1.9431050981277047	doc
9	True	2969	applic	2.4553842105216783	doc
22	True	N/A	interest	3.9450209231431583	query
22	True	N/A	hidden-lin	6.280395838960195	query
22	True	N/A	hidden-surfac	7.379008127628304	query
22	True	N/A	algorithm	0.8769679880095411	query
22	True	N/A	cylind	6.68586094706836	query
22	True	N/A	,	0.0500404992929258	query
22	True	N/A	toroid	8.07215530818825	query
22	True	N/A	sphere	6.126245159132937	query
22	True	N/A	cone	8.07215530818825	query
22	True	N/A	.	0.04545650215511218	query
22	True	N/A	special	3.399326473726344	query
22	True	N/A	topic	5.238941964132033	query
22	True	N/A	comput	1.2576124109282916	query
22	True	N/A	graphic	3.7154464814986583	query
22	True	266	robinson	17.30871064558261	doc
22	True	266	,	0.0500404992929258	doc
22	True	266	s.	10.087875320627747	doc
22	True	266	.	0.06818475323266827	doc
22	True	266	fit	12.035136892925491	doc
22	True	266	sphere	18.378735477398813	doc
22	True	266	method	5.414864278940662	doc
22	True	266	squar	11.185049659003697	doc
22	True	2473	macleod	20.920629058560422	doc
22	True	2473	,	0.16680166430975266	doc
22	True	2473	i.	12.932865577484062	doc
22	True	2473	d.	8.16089152413655	doc
22	True	2473	.	0.13636950646533655	doc
22	True	2473	collin	17.624792192556093	doc
22	True	2473	a.	9.184560042275983	doc
22	True	2473	hidden-lin	43.962770872721364	doc
22	True	2473	plot	52.954646471834444	doc
22	True	2473	surfac	18.819437912807103	doc
22	True	2473	program	4.041364998064221	doc
22	True	2473	(	2.4988210032253324	doc
22	True	2473	algorithm	2.630903964028623	doc
22	True	2473	r420	19.38815218726245	doc
22	True	2473	)	2.492367074597796	doc
22	True	2384	williamson	22.137024382884913	doc
22	True	2384	,	0.11676116501682686	doc
22	True	2384	.	0.06818475323266827	doc
22	True	2384	hidden-lin	43.962770872721364	doc
22	True	2384	plot	52.954646471834444	doc
22	True	2384	surfac	18.819437912807103	doc
22	True	2384	program	4.041364998064221	doc
22	True	2384	[	6.475956907649939	doc
22	True	2384	j6	18.378735477398813	doc
22	True	2384	]	6.467859736742444	doc
22	True	2384	(	2.4988210032253324	doc
22	True	2384	algorithm	2.630903964028623	doc
22	True	2384	a420	24.21646592456475	doc
22	True	2384	)	2.492367074597796	doc
22	True	2441	williamson	22.137024382884913	doc
22	True	2441	,	0.0500404992929258	doc
22	True	2441	.	0.06818475323266827	doc
22	True	2441	hidden-lin	18.841187516880584	doc
22	True	2441	plot	14.442176310500304	doc
22	True	2441	program	4.041364998064221	doc
22	True	2441	(	2.4988210032253324	doc
22	True	2441	algorithm	2.630903964028623	doc
22	True	2441	r420	19.38815218726245	doc
22	True	2441	)	2.492367074597796	doc
22	True	2638	gaither	24.21646592456475	doc
22	True	2638	,	0.0500404992929258	doc
22	True	2638	.	0.06818475323266827	doc
22	True	2638	hidden-lin	18.841187516880584	doc
22	True	2638	plot	14.442176310500304	doc
22	True	2638	program	4.041364998064221	doc
22	True	2638	(	2.4988210032253324	doc
22	True	2638	algorithm	2.630903964028623	doc
22	True	2638	r420	19.38815218726245	doc
22	True	2638	)	2.492367074597796	doc
22	True	2564	elli	20.05758284120508	doc
22	True	2564	,	0.0500404992929258	doc
22	True	2564	t.	10.8885121550938	doc
22	True	2564	m.	8.351664832481145	doc
22	True	2564	.	0.06818475323266827	doc
22	True	2564	hidden-lin	18.841187516880584	doc
22	True	2564	plot	14.442176310500304	doc
22	True	2564	program	4.041364998064221	doc
22	True	2564	(	2.4988210032253324	doc
22	True	2564	algorithm	2.630903964028623	doc
22	True	2564	r420	19.38815218726245	doc
22	True	2564	)	2.492367074597796	doc
22	True	2637	elli	20.05758284120508	doc
22	True	2637	,	0.0500404992929258	doc
22	True	2637	t.	10.8885121550938	doc
22	True	2637	m.	8.351664832481145	doc
22	True	2637	.	0.06818475323266827	doc
22	True	2637	hidden-lin	18.841187516880584	doc
22	True	2637	plot	14.442176310500304	doc
22	True	2637	program	4.041364998064221	doc
22	True	2637	(	2.4988210032253324	doc
22	True	2637	algorithm	2.630903964028623	doc
22	True	2637	r420	19.38815218726245	doc
22	True	2637	)	2.492367074597796	doc
22	True	2913	crow	22.137024382884913	doc
22	True	2913	,	0.4003239943434064	doc
22	True	2913	f.	11.693304114877838	doc
22	True	2913	.	0.15909775754289263	doc
22	True	2913	alias	64.577242465506	doc
22	True	2913	comput	5.030449643713166	doc
22	True	2913	graphic	14.861785925994633	doc
22	True	2913	convolut	25.12158335584078	doc
22	True	2913	filter	35.249584385112186	doc
22	True	2913	hidden-surfac	36.89504063814152	doc
22	True	2913	remov	19.25623508066707	doc
22	True	2913	sampl	21.55477596247344	doc
22	True	2913	problem	5.829315294383115	doc
22	True	2913	computer-gener	22.137024382884913	doc
22	True	2913	shade	25.12158335584078	doc
22	True	2913	imag	18.959803192052185	doc
22	True	2913	defect	18.841187516880584	doc
22	True	2913	jag	8.07215530818825	doc
22	True	2913	edg	5.181783550292085	doc
22	True	2913	disappear	7.379008127628304	doc
22	True	2913	detail	3.4570347913469903	doc
22	True	2913	long	4.704859478201776	doc
22	True	2913	annoy	8.07215530818825	doc
22	True	2913	digit	3.243841570885949	doc
22	True	2913	generat	2.612569794044091	doc
22	True	2913	increas	3.5612958016714	doc
22	True	2913	resolut	5.507205950726713	doc
22	True	2913	defocus	8.07215530818825	doc
22	True	2913	display	3.8380488035909903	doc
22	True	2913	attenu	8.07215530818825	doc
22	True	2913	understand	4.6709579265260945	doc
22	True	2913	lead	4.5168072466988365	doc
22	True	2913	effect	6.136418004485582	doc
22	True	2913	method	3.609909519293775	doc
22	True	2913	paper	1.9808454261105517	doc
22	True	2913	explain	4.704859478201776	doc
22	True	2913	observ	4.9811128548299335	doc
22	True	2913	term	3.301470683722585	doc
22	True	2913	phenomenon	6.280395838960195	doc
22	True	2913	inher	5.238941964132033	doc
22	True	2913	signal	5.127716329021809	doc
22	True	2913	discuss	4.411374502509906	doc
22	True	2913	prefilt	16.1443106163765	doc
22	True	2913	recogn	4.9811128548299335	doc
22	True	2913	cure	7.379008127628304	doc
22	True	2913	evalu	3.009560275161283	doc
22	True	2913	present	1.8299320427330847	doc
22	True	2913	applic	2.4553842105216783	doc
22	True	2913	algorithm	0.8769679880095411	doc
22	True	2913	implement	2.554702411723542	doc
22	True	2913	tiler	8.07215530818825	doc
22	True	2913	shown	2.7940406489577327	doc
22	True	2913	accompani	6.97354301952014	doc
22	True	2913	exampl	3.371674942395834	doc
22	True	3049	wendorf	24.21646592456475	doc
22	True	3049	,	0.567125658653159	doc
22	True	3049	j.w	22.137024382884913	doc
22	True	3049	.	0.20455425969800484	doc
22	True	3049	comput	6.288062054641458	doc
22	True	3049	graphic	133.7560733339517	doc
22	True	3049	data	12.321372562152092	doc
22	True	3049	structur	9.368222100858702	doc
22	True	3049	display	19.190244017954953	doc
22	True	3049	input	19.758190890460323	doc
22	True	3049	databas	18.683831706104378	doc
22	True	3049	devic	19.488840191463062	doc
22	True	3049	independ	15.530002264647297	doc
22	True	3049	simpli	16.09231532125812	doc
22	True	3049	extend	19.337313443986417	doc
22	True	3049	modifi	15.591072153170451	doc
22	True	3049	batch	28.88435262100061	doc
22	True	3049	environ	18.840451074920402	doc
22	True	3049	system	10.528541777433919	doc
22	True	3049	(	3.3317613376337767	doc
22	True	3049	sembeg	72.64939777369426	doc
22	True	3049	)	3.3231560994637284	doc
22	True	3049	complet	3.47703545805366	doc
22	True	3049	compon	12.730541735097464	doc
22	True	3049	handl	3.7154464814986583	doc
22	True	3049	content	4.545794783572089	doc
22	True	3049	varieti	4.101863394636128	doc
22	True	3049	hardwar	3.8825005661618244	doc
22	True	3049	perform	2.7442791393986687	doc
22	True	3049	oper	2.1532614539151034	doc
22	True	3049	easi	4.383275854074314	doc
22	True	3049	meet	5.299566585948469	doc
22	True	3049	grow	5.076423034634259	doc
22	True	3049	need	3.251873742583213	doc
22	True	3049	larg	2.942256593265176	doc
22	True	3049	fulli	5.299566585948469	doc
22	True	3049	interact	3.58351893845611	doc
22	True	3049	paper	1.9808454261105517	doc
22	True	3049	present	1.8299320427330847	doc
22	True	3049	conceptu	5.181783550292085	doc
22	True	3049	view	4.334485689904882	doc
22	True	3049	lead	4.5168072466988365	doc
22	True	3049	design	4.750123643365691	doc
22	True	3049	outlin	4.1803350100776235	doc
22	True	3049	major	3.867462688797284	doc
22	True	3049	found	3.867462688797284	doc
22	True	3049	basic	6.78004816212806	doc
22	True	3049	assumpt	4.739950798013046	doc
22	True	3049	true	5.674260035389879	doc
22	True	3049	aim	5.299566585948469	doc
22	True	3049	describ	3.1023420086122493	doc
22	True	3049	entiti	17.624792192556093	doc
22	True	3049	common	7.3066294007833035	doc
22	True	3049	held	5.769570215194204	doc
22	True	3049	provid	6.031819005679884	doc
22	True	3049	output	3.8380488035909903	doc
22	True	3049	function	2.1267346995816747	doc
22	True	3049	capabl	3.7954891891721947	doc
22	True	3049	built	5.299566585948469	doc
22	True	3049	manag	3.4570347913469903	doc
22	True	3049	bagdam	16.1443106163765	doc
22	True	3049	mean	3.2046208577326674	doc
22	True	3049	communic	3.594818493710043	doc
22	True	3049	descript	6.725250213751831	doc
22	True	3049	facil	3.867462688797284	doc
22	True	3049	store	3.5395558150349937	doc
22	True	3049	retriev	3.1595004224521976	doc
22	True	3049	manipul	3.3626251068759156	doc
22	True	3049	receiv	5.238941964132033	doc
22	True	3049	applic	2.4553842105216783	doc
22	True	3049	program	1.3471216660214071	doc
22	True	3049	packag	4.853279483320049	doc
22	True	87	muller	17.97814129952524	doc
22	True	87	,	0.0500404992929258	doc
22	True	87	m.	8.351664832481145	doc
22	True	87	.	0.06818475323266827	doc
22	True	87	note	10.52342135016124	doc
22	True	87	method	5.414864278940662	doc
22	True	87	generat	7.837709382132273	doc
22	True	87	point	9.637028711479733	doc
22	True	87	uniform	13.55042174009651	doc
22	True	87	n-dimension	17.624792192556093	doc
22	True	87	sphere	18.378735477398813	doc
